problem_id;pl;country;score
60;typescript;Netherlands;70.00;1
60;typescript;United Kingdom;70.00;2
60;typescript;Germany;67.501;1
60;typescript;Brazil;65.002;1
60;typescript;France;57.498;1
60;typescript;Brazil;52.50;1
60;typescript;United States;50.001;1
60;typescript;United States;47.502;3
60;typescript;Georgia;47.502;1
60;typescript;Tunisia;47.502;1
60;typescript;Czech Republic;47.502;1
60;typescript;Germany;47.502;1
60;typescript;Pakistan;45.003;1
60;typescript;United States;39.998;1
60;typescript;Canada;07.497;1
60;lua;Turkey;70.00;1
60;lua;Bulgaria;70.00;1
60;lua;Germany;59.997;1
60;lua;United Kingdom;47.502;1
60;sbcl;Spain;60.872;1
60;sbcl;United States;52.50;1
60;sbcl;United States;39.998;1
60;erlang;Belarus;70.00;1
60;erlang;India;45.003;1
60;erlang;United States;35.00;1
60;go;Canada;70.00;2
60;go;United Kingdom;70.00;3
60;go;United States;70.00;11
60;go;Czech Republic;70.00;1
60;go;India;70.00;4
60;go;Vietnam;70.00;1
60;go;Romania;70.00;1
60;go;Germany;70.00;1
60;go;Russian Federation;70.00;5
60;go;Tunisia;70.00;1
60;go;Russia;70.00;1
60;go;South Africa;70.00;1
60;go;Hungary;70.00;1
60;go;Mongolia;70.00;1
60;go;Bulgaria;70.00;1
60;go;Taiwan;70.00;1
60;go;Viet Nam;70.00;2
60;go;Singapore;70.00;1
60;go;Ukraine;70.00;2
60;go;Philippines;70.00;1
60;go;Croatia;70.00;1
60;go;Japan;70.00;1
60;go;South Korea;70.00;1
60;go;Cyprus;70.00;1
60;go;Indonesia;70.00;2
60;go;Netherlands;70.00;2
60;go;Ireland;70.00;1
60;go;Poland;67.501;1
60;go;United States;67.501;1
60;go;Germany;65.002;1
60;go;United Kingdom;65.002;1
60;go;Italy;65.002;1
60;go;United States;63.91;2
60;go;United States;60.872;1
60;go;United States;59.997;2
60;go;Hong Kong;59.997;1
60;go;France;59.997;1
60;go;United States;57.498;4
60;go;United Kingdom;57.498;1
60;go;India;57.498;2
60;go;Russian Federation;57.498;2
60;go;Ireland;57.498;1
60;go;Nigeria;57.498;1
60;go;India;54.999;3
60;go;United States;54.999;5
60;go;Sweden;54.999;1
60;go;Hong Kong;54.999;1
60;go;Bulgaria;54.999;1
60;go;Canada;54.999;1
60;go;Indonesia;54.999;1
60;go;Brazil;54.999;1
60;go;Australia;54.999;1
60;go;Mexico;54.782;1
60;go;Sweden;52.50;1
60;go;Croatia;52.50;1
60;go;United Kingdom;52.50;2
60;go;India;52.50;2
60;go;United States;52.50;3
60;go;New Zealand;52.50;1
60;d;Russian Federation;70.00;1
60;d;United States;70.00;1
60;d;Singapore;70.00;1
60;d;United States;54.782;1
60;d;United States;00.00;1
60;pascal;Vietnam;47.502;1
60;pascal;Vietnam;07.497;1
60;python3;United States;70.00;64
60;python3;Turkey;70.00;7
60;python3;Vietnam;70.00;2
60;python3;Spain;70.00;3
60;python3;Null;70.00;6
60;python3;Australia;70.00;2
60;python3;Russia;70.00;4
60;python3;Poland;70.00;2
60;python3;Canada;70.00;13
60;python3;Malaysia;70.00;3
60;python3;United Arab Emirates;70.00;4
60;python3;China;70.00;6
60;python3;India;70.00;213
60;python3;Belgium;70.00;1
60;python3;Ukraine;70.00;4
60;python3;Taiwan;70.00;1
60;python3;Japan;70.00;4
60;python3;Netherlands;70.00;2
60;python3;Germany;70.00;2
60;python3;United Kingdom;70.00;3
60;python3;Italy;70.00;2
60;python3;Austria;70.00;5
60;python3;Republic of Korea;70.00;1
60;python3;Viet Nam;70.00;5
60;python3;Nigeria;70.00;2
60;python3;Hungary;70.00;1
60;python3;Croatia;70.00;2
60;python3;Korea, Republic of;70.00;2
60;python3;Israel;70.00;2
60;python3;Sweden;70.00;1
60;python3;Brazil;70.00;2
60;python3;Turkmenistan;70.00;1
60;python3;Ireland;70.00;1
60;python3;South Korea;70.00;2
60;python3;Egypt;70.00;1
60;python3;Bangladesh;70.00;4
60;python3;France;70.00;2
60;python3;Sri Lanka;70.00;3
60;python3;Singapore;70.00;2
60;python3;Nepal;70.00;6
60;python3;Indonesia;70.00;2
60;python3;South Africa;70.00;1
60;python3;Kenya;70.00;1
60;python3;Lebanon;70.00;1
60;python3;Romania;70.00;1
60;python3;Slovakia;70.00;1
60;python3;India;47.502;98
60;python3;Brazil;47.502;4
60;python3;Australia;47.502;2
60;python3;United States;47.502;47
60;python3;Singapore;47.502;4
60;python3;Greece;47.502;2
60;python3;Colombia;47.502;1
60;python3;Argentina;47.502;3
60;python3;Japan;47.502;1
60;python3;Chile;47.502;1
60;python3;Canada;47.502;4
60;python3;United Kingdom;47.502;9
60;python3;France;47.502;2
60;python3;Russian Federation;47.502;1
60;python3;Turkey;47.502;1
60;python3;Nigeria;47.502;2
60;python3;Sweden;47.502;1
60;python3;Pakistan;47.502;2
60;python3;Spain;47.502;1
60;python3;Iran;47.502;1
60;python3;Hong Kong;47.502;1
60;python3;Malaysia;47.502;2
60;python3;Germany;47.502;2
60;python3;Sri Lanka;47.502;1
60;python3;Algeria;47.502;1
60;python3;Netherlands;47.502;1
60;python3;Russia;47.502;1
60;python3;Ethiopia;47.502;1
60;python3;Indonesia;47.502;1
60;python3;Taiwan;47.502;1
60;python3;United Arab Emirates;47.502;1
60;python3;India;00.00;76
60;python3;Indonesia;00.00;2
60;python3;United States;00.00;9
60;python3;Canada;00.00;2
60;python3;United Kingdom;00.00;1
60;python3;China;00.00;1
60;python3;Vietnam;00.00;1
60;python3;Sri Lanka;00.00;2
60;python3;Nigeria;00.00;1
60;python3;Egypt;00.00;1
60;python3;Australia;00.00;1
60;python3;Andorra;00.00;1
60;python3;Kazakhstan;00.00;1
60;python3;Sweden;00.00;1
60;groovy;Singapore;47.502;1
60;groovy;Poland;47.502;1
60;groovy;United States;47.502;1
60;objectivec;India;47.502;3
60;objectivec;Peru;47.502;1
60;objectivec;United States;45.003;1
60;objectivec;France;37.499;1
60;objectivec;India;19.999;1
60;objectivec;United States;12.173;1
60;fsharp;United States;70.00;2
60;fsharp;Russia;47.502;1
60;fsharp;United States;39.998;1
60;visualbasic;Switzerland;48.699;1
60;visualbasic;United States;47.502;1
60;java15;India;70.00;51
60;java15;Canada;70.00;1
60;java15;Poland;70.00;2
60;java15;Viet Nam;70.00;1
60;java15;Ukraine;70.00;2
60;java15;Vietnam;70.00;1
60;java15;United States;70.00;2
60;java15;Turkey;70.00;1
60;java15;Lebanon;70.00;1
60;java15;Switzerland;70.00;1
60;java15;Null;70.00;1
60;java15;Romania;70.00;1
60;java15;Australia;70.00;3
60;java15;Sri Lanka;70.00;1
60;java15;Singapore;70.00;1
60;java15;Georgia;70.00;1
60;java15;India;67.501;1
60;java15;United States;67.501;1
60;java15;Sri Lanka;67.501;1
60;java15;India;59.997;4
60;java15;Null;57.498;2
60;java15;India;57.498;1
60;java15;Slovakia;57.498;1
60;java15;India;54.999;5
60;java15;Egypt;54.999;1
60;java15;United States;54.999;1
60;java15;Italy;54.999;1
60;java15;Brazil;52.50;1
60;java15;India;52.50;5
60;java15;Pakistan;52.50;1
60;java15;Italy;52.50;1
60;java15;Turkey;52.50;1
60;java15;Thailand;52.50;1
60;kotlin;Australia;70.00;3
60;kotlin;Netherlands;70.00;2
60;kotlin;United States;70.00;4
60;kotlin;Kazakhstan;70.00;1
60;kotlin;India;70.00;1
60;kotlin;Bangladesh;70.00;1
60;kotlin;Egypt;70.00;1
60;kotlin;Chile;70.00;2
60;kotlin;Uganda;70.00;1
60;kotlin;Sweden;70.00;1
60;kotlin;Germany;70.00;1
60;kotlin;Viet Nam;70.00;1
60;kotlin;Japan;70.00;1
60;kotlin;Canada;70.00;1
60;kotlin;South Korea;70.00;2
60;kotlin;Spain;70.00;1
60;kotlin;Argentina;70.00;1
60;kotlin;Indonesia;70.00;1
60;kotlin;Ukraine;70.00;2
60;kotlin;United States;67.501;1
60;kotlin;Australia;67.501;1
60;kotlin;Ukraine;67.501;1
60;kotlin;United States;59.997;1
60;kotlin;Dominican Republic;59.997;1
60;kotlin;Belarus;59.997;1
60;kotlin;Netherlands;57.498;1
60;kotlin;Pakistan;57.498;1
60;kotlin;United States;54.999;1
60;kotlin;India;54.999;2
60;kotlin;Armenia;54.999;1
60;kotlin;Republic of Korea;54.999;1
60;kotlin;Indonesia;54.999;1
60;kotlin;Bangladesh;54.999;1
60;kotlin;Australia;54.999;1
60;kotlin;India;52.50;1
60;kotlin;Algeria;52.50;1
60;kotlin;India;47.502;3
60;kotlin;Israel;47.502;2
60;kotlin;Ireland;47.502;1
60;kotlin;Russian Federation;47.502;2
60;kotlin;Nigeria;47.502;1
60;kotlin;Uganda;47.502;1
60;kotlin;Japan;47.502;1
60;kotlin;Germany;47.502;1
60;kotlin;South Africa;47.502;1
60;kotlin;Canada;47.502;1
60;kotlin;United States;47.502;1
60;kotlin;Hungary;42.497;1
60;kotlin;United States;42.497;1
60;kotlin;United States;39.998;1
60;kotlin;Canada;32.501;1
60;kotlin;India;32.501;1
60;kotlin;Indonesia;32.501;1
60;kotlin;Netherlands;10.003;1
60;r;United States;47.502;1
60;r;India;00.00;1
60;racket;Canada;10.003;1
60;rust;United States;70.00;5
60;rust;Netherlands;70.00;1
60;rust;United States;65.002;1
60;rust;India;57.498;1
60;rust;Null;54.999;1
60;rust;Romania;54.782;1
60;rust;United Kingdom;42.497;1
60;swift;United States;70.00;3
60;swift;India;70.00;3
60;swift;Russia;70.00;1
60;swift;Russian Federation;70.00;2
60;swift;Brazil;70.00;1
60;swift;Georgia;70.00;1
60;swift;India;67.501;2
60;swift;Israel;67.501;1
60;swift;Peru;67.501;1
60;swift;Ukraine;62.503;1
60;swift;Russia;60.872;1
60;swift;Croatia;59.997;1
60;swift;Taiwan;57.498;1
60;swift;Serbia;54.999;1
60;swift;Italy;54.999;1
60;swift;Finland;54.999;1
60;swift;India;54.999;3
60;swift;United States;54.999;2
60;swift;Mexico;54.999;1
60;swift;United States;52.50;2
60;swift;China;52.50;1
60;swift;United Arab Emirates;52.50;1
60;swift;Portugal;52.50;1
60;swift;India;52.50;1
60;swift;Canada;50.001;1
60;swift;Turkey;48.699;1
60;swift;Canada;47.502;2
60;swift;Sweden;47.502;1
60;swift;India;47.502;5
60;swift;United States;47.502;3
60;swift;New Zealand;47.502;1
60;swift;Singapore;47.502;1
60;swift;Italy;47.502;1
60;swift;Philippines;47.502;1
60;swift;Null;47.502;1
60;swift;Egypt;47.502;2
60;swift;France;47.502;1
60;swift;United States;42.497;2
60;swift;India;39.998;1
60;swift;Serbia;39.998;1
60;swift;France;37.499;1
60;swift;India;37.499;1
60;swift;United States;27.503;1
60;swift;India;24.997;1
60;swift;India;22.498;1
60;swift;India;19.999;1
60;swift;Australia;12.173;1
60;swift;United States;00.00;4
60;swift;India;00.00;4
60;swift;United Kingdom;00.00;1
60;swift;Georgia;00.00;1
60;swift;Netherlands;00.00;1
60;swift;Republic of Korea;00.00;1
60;cpp14;Sweden;70.00;1
60;cpp14;Spain;70.00;1
60;cpp14;India;70.00;45
60;cpp14;Null;70.00;4
60;cpp14;United States;70.00;19
60;cpp14;Austria;70.00;1
60;cpp14;Bangladesh;70.00;3
60;cpp14;Venezuela;70.00;1
60;cpp14;Germany;70.00;3
60;cpp14;Russia;70.00;3
60;cpp14;Indonesia;70.00;1
60;cpp14;Ireland;70.00;1
60;cpp14;Poland;70.00;1
60;cpp14;Morocco;70.00;1
60;cpp14;Malaysia;70.00;1
60;cpp14;Romania;70.00;1
60;cpp14;Czech Republic;70.00;1
60;cpp14;United Kingdom;70.00;1
60;cpp14;Brazil;70.00;1
60;cpp14;Singapore;70.00;1
60;cpp14;Georgia;70.00;1
60;cpp14;Serbia;70.00;1
60;cpp14;China;70.00;1
60;cpp14;Ukraine;70.00;1
60;cpp14;Kazakhstan;70.00;1
60;cpp14;Netherlands;70.00;1
60;cpp14;Canada;70.00;1
60;cpp14;France;70.00;1
60;cpp14;Lithuania;70.00;1
60;cpp14;India;59.997;14
60;cpp14;United States;59.997;2
60;cpp14;Taiwan;59.997;1
60;cpp14;Viet Nam;59.997;1
60;cpp14;Russian Federation;59.997;1
60;cpp14;Italy;59.997;1
60;cpp14;Vietnam;59.997;1
60;cpp14;Colombia;57.827;1
60;cpp14;United States;57.498;11
60;cpp14;Vietnam;57.498;1
60;cpp14;India;57.498;55
60;cpp14;Thailand;57.498;2
60;cpp14;Poland;57.498;2
60;cpp14;Russia;57.498;1
60;cpp14;Bulgaria;57.498;1
60;cpp14;Singapore;57.498;1
60;cpp14;United Kingdom;57.498;1
60;cpp14;Bosnia and Herzegovina;57.498;1
60;cpp14;New Zealand;57.498;1
60;cpp14;Canada;57.498;1
60;cpp14;India;00.00;5
60;cpp20;India;70.00;59
60;cpp20;Germany;70.00;1
60;cpp20;Russian Federation;70.00;2
60;cpp20;Bulgaria;70.00;1
60;cpp20;United Kingdom;70.00;1
60;cpp20;United States;70.00;1
60;cpp20;Canada;70.00;1
60;cpp20;Peru;70.00;1
60;cpp20;Sri Lanka;70.00;2
60;cpp20;Armenia;70.00;1
60;cpp20;Antarctica;70.00;1
60;cpp20;India;67.501;1
60;cpp20;Sri Lanka;65.002;1
60;cpp20;India;62.503;1
60;cpp20;India;59.997;12
60;cpp20;United States;59.997;1
60;cpp20;Oman;59.997;1
60;cpp20;India;57.498;5
60;cpp20;India;54.999;2
60;cpp20;India;52.50;5
60;elixir;United Kingdom;47.502;1
60;pypy;India;70.00;5
60;pypy;Canada;70.00;1
60;pypy;Russia;70.00;1
60;pypy;Turkey;70.00;1
60;pypy;United States;70.00;1
60;pypy;Pakistan;70.00;1
60;pypy;Switzerland;70.00;1
60;pypy;Indonesia;70.00;1
60;pypy;Canada;62.503;1
60;pypy;United States;57.498;1
60;pypy;Vietnam;54.999;1
60;pypy;United States;54.999;1
60;pypy;United States;54.782;2
60;pypy;India;48.699;1
60;pypy;India;47.502;1
60;pypy;Pakistan;47.502;1
60;pypy;India;19.999;1
60;pypy;India;12.502;1
60;pypy;India;04.998;1
60;pypy;India;00.00;2
60;pypy3;United States;70.00;27
60;pypy3;Hong Kong;70.00;1
60;pypy3;India;70.00;35
60;pypy3;Republic of Korea;70.00;1
60;pypy3;Colombia;70.00;1
60;pypy3;Russian Federation;70.00;2
60;pypy3;Singapore;70.00;2
60;pypy3;Russia;70.00;1
60;pypy3;Pakistan;70.00;1
60;pypy3;Portugal;70.00;1
60;pypy3;Viet Nam;70.00;2
60;pypy3;China;70.00;1
60;pypy3;Poland;70.00;3
60;pypy3;Taiwan;70.00;2
60;pypy3;Armenia;70.00;1
60;pypy3;Georgia;70.00;1
60;pypy3;Mexico;70.00;2
60;pypy3;Korea, Republic of;70.00;1
60;pypy3;Indonesia;70.00;1
60;pypy3;Canada;70.00;2
60;pypy3;Slovenia;70.00;1
60;pypy3;Azerbaijan;70.00;1
60;pypy3;Germany;70.00;1
60;pypy3;Switzerland;70.00;2
60;pypy3;Australia;70.00;2
60;pypy3;Austria;70.00;1
60;pypy3;Japan;70.00;1
60;pypy3;Israel;70.00;1
60;pypy3;Bangladesh;70.00;1
60;pypy3;South Korea;70.00;1
60;julia;Germany;70.00;1
60;julia;Null;70.00;1
60;julia;United States;70.00;1
70;c;United States;60.00;13
70;c;China;60.00;2
70;c;India;60.00;69
70;c;Israel;60.00;1
70;c;Canada;60.00;3
70;c;South Korea;60.00;1
70;c;Republic of Korea;60.00;1
70;c;Germany;60.00;1
70;c;Japan;60.00;1
70;c;Null;60.00;3
70;c;New Zealand;60.00;1
70;c;Ireland;60.00;1
70;c;Nepal;60.00;1
70;c;Egypt;60.00;1
70;c;Vietnam;60.00;1
70;cpp;Romania;60.00;3
70;cpp;Japan;60.00;8
70;cpp;Canada;60.00;4
70;cpp;United States;60.00;29
70;cpp;Poland;60.00;2
70;cpp;Ukraine;60.00;3
70;cpp;Singapore;60.00;3
70;cpp;Bulgaria;60.00;1
70;cpp;Greece;60.00;1
70;cpp;Taiwan;60.00;2
70;cpp;Bangladesh;60.00;5
70;cpp;Syrian Arab Republic;60.00;1
70;cpp;Vietnam;60.00;1
70;cpp;India;60.00;97
70;cpp;Czech Republic;60.00;2
70;cpp;Russian Federation;60.00;2
70;cpp;Georgia;60.00;1
70;cpp;Netherlands;60.00;1
70;cpp;Slovakia;60.00;1
70;cpp;United Kingdom;60.00;2
70;cpp;Philippines;60.00;1
70;cpp;INDIA;60.00;1
70;cpp;Switzerland;60.00;1
70;cpp;Russia;60.00;1
70;cpp;China;60.00;2
70;cpp;Finland;60.00;1
70;cpp;Australia;60.00;1
70;cpp;Null;60.00;11
70;cpp;Egypt;60.00;3
70;cpp;Spain;60.00;1
70;cpp;Germany;60.00;1
70;cpp;Italy;60.00;1
70;cpp;Indiana;60.00;1
70;cpp;France;60.00;1
70;cpp;Hungary;60.00;1
70;cpp;Viet Nam;60.00;1
70;cpp;Israel;60.00;1
70;cpp;France;32.31;4
70;cpp;Greece;32.31;2
70;cpp;United States;32.31;24
70;cpp;India;32.31;59
70;cpp;United Kingdom;32.31;3
70;cpp;Chile;32.31;1
70;cpp;Canada;32.31;2
70;cpp;Brazil;32.31;2
70;cpp;Turkey;32.31;1
70;cpp;China;32.31;1
70;cpp;Russia;32.31;1
70;java;Japan;60.00;1
70;java;Israel;60.00;1
70;java;Germany;60.00;1
70;java;India;60.00;34
70;java;Spain;60.00;1
70;java;Poland;60.00;3
70;java;United States;60.00;32
70;java;Austria;60.00;1
70;java;United Kingdom;60.00;6
70;java;Ireland;60.00;2
70;java;USA;60.00;1
70;java;Australia;60.00;3
70;java;Brasil;60.00;1
70;java;Canada;60.00;2
70;java;New Zealand;60.00;2
70;java;Greece;60.00;1
70;java;Colombia;60.00;1
70;java;Egypt;60.00;2
70;java;Norway;60.00;1
70;java;Brazil;60.00;1
70;java;Pakistan;60.00;1
70;java;Turkey;60.00;1
70;java;Null;60.00;1
70;csharp;Ireland;60.00;1
70;csharp;India;60.00;12
70;csharp;United States;60.00;31
70;csharp;Bulgaria;60.00;2
70;csharp;China;60.00;2
70;csharp;United Kingdom;60.00;9
70;csharp;Canada;60.00;2
70;csharp;Australia;60.00;5
70;csharp;Argentina;60.00;1
70;csharp;Spain;60.00;2
70;csharp;Russian Federation;60.00;7
70;csharp;Germany;60.00;2
70;csharp;Israel;60.00;2
70;csharp;Russia;60.00;2
70;csharp;Czech Republic;60.00;1
70;csharp;Turkey;60.00;3
70;csharp;Singapore;60.00;1
70;csharp;Sweden;60.00;1
70;csharp;Netherlands;60.00;1
70;csharp;Macedonia;60.00;1
70;csharp;Romania;60.00;1
70;csharp;Switzerland;60.00;1
70;csharp;Denmark;60.00;1
70;csharp;Belarus;60.00;1
70;csharp;Null;60.00;1
70;csharp;New Zealand;60.00;1
70;csharp;Taiwan;60.00;1
70;csharp;Poland;60.00;2
70;csharp;Ukraine;60.00;1
70;csharp;Brazil;60.00;1
70;csharp;Norway;60.00;1
70;haskell;Latvia;60.00;1
70;haskell;Singapore;60.00;1
70;haskell;United States;60.00;2
70;haskell;China;60.00;2
70;haskell;Germany;60.00;1
70;haskell;Russia;60.00;1
70;haskell;Israel;60.00;1
70;haskell;Spain;60.00;1
70;haskell;United States;50.772;2
70;haskell;Germany;50.772;1
70;haskell;India;46.152;1
70;haskell;United States;23.076;1
70;php;United States;60.00;2
70;php;France;60.00;1
70;php;Poland;60.00;1
70;php;United Kingdom;60.00;2
70;php;United Kingdom;50.772;1
70;php;United States;50.772;2
70;php;Bulgaria;32.31;1
70;php;Sri Lanka;23.076;1
70;php;United States;23.076;2
70;php;United Kingdom;23.076;1
70;php;India;23.076;1
70;php;Romania;23.076;1
70;php;United States;18.462;2
70;php;India;18.462;1
70;php;United Kingdom;13.848;1
70;php;United States;09.228;1
70;php;Russian Federation;04.614;1
70;php;Romania;00.00;1
70;python;India;60.00;18
70;python;Poland;60.00;3
70;python;United States;60.00;41
70;python;China;60.00;4
70;python;United Kingdom;60.00;1
70;python;Lebanon;60.00;1
70;python;Germany;60.00;2
70;python;Russian Federation;60.00;2
70;python;Canada;60.00;5
70;python;South Africa;60.00;1
70;python;Romania;60.00;1
70;python;Norway;60.00;1
70;python;Russia;60.00;2
70;python;Lithuania;60.00;1
70;python;Republic of Korea;60.00;1
70;python;Malaysia;60.00;1
70;python;Brazil;60.00;1
70;python;Thailand;60.00;2
70;python;Croatia;60.00;1
70;python;Hungary;60.00;1
70;python;Ireland;60.00;2
70;python;Argentina;60.00;1
70;python;Denmark;60.00;1
70;python;Algeria;60.00;1
70;python;Ukraine;60.00;1
70;python;Mexico;60.00;1
70;python;Belgium;60.00;1
70;python;Georgia;60.00;1
70;python;Serbia;60.00;1
70;ruby;United States;60.00;7
70;ruby;Saint Kitts and Nevis;60.00;1
70;ruby;Canada;60.00;1
70;ruby;Germany;60.00;1
70;ruby;Netherlands;60.00;2
70;ruby;Indonesia;60.00;1
70;ruby;India;60.00;1
70;ruby;Ireland;60.00;1
70;ruby;United States;50.772;2
70;ruby;Canada;50.772;1
70;ruby;Hungary;46.152;1
70;ruby;United States;46.152;1
70;ruby;United States;36.924;1
70;ruby;India;27.69;1
70;ruby;India;23.076;3
70;ruby;Australia;23.076;1
70;ruby;United States;23.076;4
70;ruby;Ireland;23.076;1
70;ruby;France;23.076;1
70;ruby;United States;18.462;1
70;ruby;United States;13.848;5
70;ruby;United States;09.228;2
70;ruby;United Kingdom;09.228;1
70;ruby;Russia;04.614;1
70;ruby;Ukraine;00.00;1
70;perl;India;60.00;1
70;perl;Netherlands;60.00;1
70;perl;United States;50.772;2
70;perl;Croatia;46.152;1
70;perl;Portugal;23.076;1
70;bash;New Zealand;00.00;1
70;clojure;United States;60.00;2
70;clojure;Hungary;60.00;1
70;clojure;United States;46.152;1
70;clojure;United States;04.614;1
70;scala;China;60.00;3
70;scala;Thailand;60.00;1
70;scala;United States;60.00;4
70;scala;Poland;60.00;1
70;scala;India;60.00;1
70;scala;Bulgaria;60.00;1
70;scala;United Kingdom;60.00;1
70;scala;India;50.772;2
70;scala;United States;50.772;1
70;scala;United Arab Emirates;50.772;1
70;scala;United States;41.538;1
70;scala;India;41.538;1
70;scala;United States;36.924;4
70;scala;Ireland;36.924;1
70;scala;Romania;36.924;1
70;scala;Russia;23.076;1
70;scala;United States;23.076;1
70;scala;United States;13.848;1
70;scala;United States;09.228;2
70;scala;United States;00.00;1
70;javascript;Czechia;60.00;1
70;javascript;United States;60.00;21
70;javascript;Canada;60.00;3
70;javascript;United Kingdom;60.00;4
70;javascript;India;60.00;37
70;javascript;Ukraine;60.00;2
70;javascript;Japan;60.00;2
70;javascript;Viet Nam;60.00;1
70;javascript;Pakistan;60.00;4
70;javascript;South Korea;60.00;1
70;javascript;Vietnam;60.00;1
70;javascript;Ireland;60.00;1
70;javascript;Korea, Republic of;60.00;1
70;javascript;Latvia;60.00;1
70;javascript;Palestine;60.00;1
70;javascript;Russian Federation;60.00;2
70;javascript;Singapore;60.00;1
70;javascript;Brazil;60.00;1
70;javascript;Canada;50.772;1
70;javascript;United Kingdom;50.772;1
70;javascript;India;50.772;4
70;javascript;Ukraine;50.772;1
70;javascript;United States;50.772;2
70;javascript;Hong Kong;50.772;1
70;javascript;Hungary;50.772;1
70;javascript;Australia;46.152;1
70;javascript;Poland;41.538;1
70;javascript;Korea, Republic of;41.538;1
70;javascript;Singapore;41.538;1
70;typescript;Poland;60.00;1
70;typescript;Null;60.00;1
70;typescript;Viet Nam;60.00;1
70;typescript;Germany;27.69;1
70;typescript;India;13.848;1
70;typescript;United Kingdom;09.228;1
70;lua;United States;60.00;1
70;sbcl;United States;60.00;1
70;go;United States;60.00;8
70;go;United Kingdom;60.00;2
70;go;France;60.00;1
70;go;Thailand;60.00;1
70;go;Russian Federation;60.00;3
70;go;Romania;60.00;1
70;go;Uzbekistan;60.00;1
70;go;Russia;60.00;1
70;go;Germany;60.00;3
70;go;India;60.00;1
70;go;Bulgaria;60.00;1
70;go;United States;50.772;2
70;go;Canada;50.772;1
70;go;United States;46.152;3
70;go;United Kingdom;46.152;1
70;go;Singapore;36.924;1
70;go;United States;36.924;2
70;go;India;36.924;1
70;go;Germany;32.31;2
70;go;United States;32.31;1
70;go;United Kingdom;32.31;1
70;go;China;32.31;1
70;go;India;27.69;1
70;go;United States;18.462;4
70;go;United Kingdom;13.848;1
70;go;Russian Federation;13.848;1
70;go;Brazil;00.00;1
70;ocaml;United States;60.00;1
70;ocaml;Indonesia;60.00;1
70;ocaml;India;60.00;1
70;pascal;Vietnam;60.00;1
70;pascal;Null;00.00;1
70;python3;Netherlands;60.00;2
70;python3;United Kingdom;60.00;5
70;python3;United States;60.00;34
70;python3;Russia;60.00;8
70;python3;Russian Federation;60.00;1
70;python3;Germany;60.00;4
70;python3;Turkey;60.00;2
70;python3;Singapore;60.00;1
70;python3;Hungary;60.00;1
70;python3;Japan;60.00;1
70;python3;India;60.00;12
70;python3;Canada;60.00;4
70;python3;Sweden;60.00;2
70;python3;Poland;60.00;2
70;python3;China;60.00;2
70;python3;Hong Kong;60.00;1
70;python3;Austria;60.00;1
70;python3;Switzerland;60.00;3
70;python3;Republic of Korea;60.00;1
70;python3;Israel;60.00;2
70;python3;Ukraine;60.00;1
70;python3;South Africa;60.00;1
70;python3;Spain;60.00;1
70;python3;Australia;60.00;1
70;python3;Greece;60.00;1
70;python3;Vietnam;60.00;3
70;python3;Italy;60.00;1
70;python3;Null;60.00;1
70;python3;Brazil;60.00;1
70;python3;Canada;18.462;1
70;python3;Hungary;18.462;2
70;python3;India;18.462;4
70;python3;Italy;18.462;1
70;python3;France;18.462;1
70;python3;Viet Nam;18.462;1
70;python3;Egypt;18.462;1
70;python3;Taiwan;18.462;1
70;python3;Pakistan;18.462;1
70;python3;United States;18.462;2
70;python3;Canada;13.848;1
70;python3;India;13.848;11
70;python3;United States;13.848;3
70;python3;Denmark;13.848;1
70;python3;Brazil;13.848;2
70;python3;Uruguay;13.848;1
70;python3;Hong Kong;13.848;1
70;python3;South Korea;13.848;1
70;python3;France;13.848;1
70;python3;Germany;13.848;1
70;python3;Poland;13.848;1
70;python3;Taiwan;13.848;1
70;python3;United States;09.228;9
70;python3;Australia;09.228;1
70;python3;Italy;09.228;1
70;python3;India;09.228;21
70;python3;New Zealand;09.228;1
70;python3;Spain;09.228;1
70;python3;Poland;09.228;1
70;python3;Bulgaria;09.228;1
70;python3;Russian Federation;09.228;1
70;python3;United Kingdom;09.228;2
70;python3;Taiwan;09.228;1
70;python3;Canada;09.228;2
70;python3;Russia;09.228;1
70;python3;Pakistan;09.228;1
70;python3;Turkey;09.228;1
70;python3;Canada;04.614;1
70;python3;India;04.614;3
70;python3;United States;04.614;7
70;python3;Singapore;04.614;1
70;python3;Georgia;04.614;1
70;python3;Brazil;04.614;2
70;groovy;United States;09.228;1
70;objectivec;Germany;60.00;1
70;objectivec;United States;32.31;1
70;objectivec;Spain;23.076;1
70;objectivec;Netherlands;23.076;1
70;objectivec;Austria;23.076;1
70;objectivec;Australia;23.076;1
70;objectivec;United States;18.462;1
70;objectivec;Canada;09.228;1
70;objectivec;United States;04.614;1
70;fsharp;Portugal;09.228;1
70;java8;Hong Kong;60.00;1
70;java8;United States;60.00;29
70;java8;Hungary;60.00;2
70;java8;Australia;60.00;3
70;java8;Bulgaria;60.00;3
70;java8;Poland;60.00;2
70;java8;United Kingdom;60.00;5
70;java8;India;60.00;22
70;java8;Lebanon;60.00;1
70;java8;Egypt;60.00;1
70;java8;Mozambique;60.00;1
70;java8;Tunisia;60.00;1
70;java8;Germany;60.00;6
70;java8;Belgium;60.00;2
70;java8;Brazil;60.00;2
70;java8;Canada;60.00;3
70;java8;Netherlands;60.00;1
70;java8;Spain;60.00;3
70;java8;Null;60.00;1
